Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),Frontera Energy Colombia Corp Sucursal Colombia,CANAGUARO,Canaguay,0.05,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),Frontera Energy Colombia Corp Sucursal Colombia,LLA 25,ACORAZADO,0,0,0,0.05,0.2,0.31,0,0,0,0,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,MAX,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,TARO TARO,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.04,0.05,0.06,0.06,0.05
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,0.32,0.3,0.28,0.34,0.37,0.3,0.28,0.28,0.28,0.28,0.27,0.28
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,4.02,7.57,4.51,7.7,7.98,5.49,8.23,4.96,1.62,2.25,2.61,1.07
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CARMENTEA,0.04,0.04,0.04,0.04,0.04,0.04,0.32,3.79,7.4,7.19,6.39,4.57
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,LLA 32,KANANASKIS,3.67,0.06,3.26,0,0,3.21,0.17,0,0,0,0,3.8
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),CEPSA COLOMBIA S.A.,MERECURE,TAMARINIZA,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRÍA,LOS ACEITES,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.04,0.04,0.04,0.05,0.04
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRÍA,PRIMAVERA,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRIA SUR,AGAVE,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRIA SUR,AZAFRÁN,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRIA SUR,TULIPÁN,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,COROCORA,COREN,0.16,0.14,0.14,0.15,0.15,0.14,0.14,0.1,0.11,0.1,0.09,0.08
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,COROCORA,COROCORA,0.09,0.08,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.09,0.09
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),GEOPARK COLOMBIA S.A.S.,LLA 34,JACANA,0,0,0,0,0,0,0,0,0,0,0,0.04
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,CARUTO,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.08,0.08,0.06,0.07
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,ESPADARTE,0,0,0,0.02,0,0,0,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),CANACOL ENERGY COLOMBIA SAS,RANCHO HERMOSO,RANCHO HERMOSO,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,RIO VERDE,BORAL,0.14,0.15,0.15,0.14,0.14,0.13,0.13,0.13,0.12,0.1,0.1,0.08
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,RIO VERDE,MARSUPIAL,0.07,0.07,0.06,0.06,0.06,0.01,0.01,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,RIO VERDE,TILODIRÁN,0.55,0.53,0.54,0.52,0.52,0.54,0.51,0.49,0.48,0.49,0.48,0.48
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,RECETOR,PAUTO SUR RECETOR,11.8,11.55,11.12,11.35,11.5,12.04,11.84,11.77,11.97,10.86,12.03,12.01
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,RECETOR,VOLCANERA,1.94,1.53,1.44,1.5,1.24,1.07,1,0.98,1.07,1.14,0.94,0.66
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAMPO RICO,VIGIA,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAMPO RICO,LOS POTROS,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EQUION ENERGÍA LIMITED,PIEDEMONTE,FLOREÑA,117.12,114.09,117.32,116.14,113.6,109.72,112.08,114.09,114.02,112.02,118.6,115
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EQUION ENERGÍA LIMITED,PIEDEMONTE,FLOREÑA MIRADOR,46.51,44.42,45.51,45.43,48.4,52.43,57.28,55.66,54.66,54.6,60.89,59.13
