Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
SUCRE,OVEJAS,9.549655271,-75.18855916,POINT (-75.18855916 9.549655271),HOCOL S.A.,BONGA,SAMAN,6.17065,6.13103,6.15452,6.19967,5.87323,5.96467,4.78226,6.01548,6.01,6.03226,5.97967,5.9729
SUCRE,OVEJAS,9.549655271,-75.18855916,POINT (-75.18855916 9.549655271),HOCOL S.A.,MAMEY,SAMAN,27.41484,27.64862,26.57581,23.46533,27.71323,29.25,23.4629,26.78887,29.16957,28.83613,29.52833,29.50032
SUCRE,SAN MARCOS,8.589220102,-75.17249955,POINT (-75.17249955 8.589220102),CNE OIL & GAS S A S,ACORDEON,VIM 5,3.74374,0.12122,0,0,0,0,0,0,0,0,0,0
SUCRE,SAN MARCOS,8.589220102,-75.17249955,POINT (-75.17249955 8.589220102),CNE OIL & GAS S A S,CLARINETE,VIM 5,0,0,0,0,0,0,0,32.79017,0,0,0,0
SUCRE,SAN MARCOS,8.589220102,-75.17249955,POINT (-75.17249955 8.589220102),CANACOL ENERGY COLOMBIA SAS,NISPERO,ESPERANZA,0,0,0,0,0,0,0,0,0,0,6.03633,6.49204
SUCRE,SAN MARCOS,8.589220102,-75.17249955,POINT (-75.17249955 8.589220102),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,NISPERO,ESPERANZA,0,3.46802,8.40036,8.49392,8.73666,9.40776,8.79341,7.7693,6.45017,4.84451,0,0
SUCRE,SAN PEDRO,9.396835638,-75.03741815,POINT (-75.03741815 9.396835638),Frontera Energy Colombia Corp Sucursal Colombia,APAMATE,LA CRECIENTE,0.00016,0,0,0,0.00023,0,0,0,0,0,0,0
SUCRE,SAN PEDRO,9.396835638,-75.03741815,POINT (-75.03741815 9.396835638),Frontera Energy Colombia Corp Sucursal Colombia,LA CRECIENTE,LA CRECIENTE,10.72203,10.38255,10.08716,8.80707,8.97774,8.4468,7.86023,7.50874,6.91,6.6571,6.1856,5.94061
SUCRE,SAN PEDRO,9.396835638,-75.03741815,POINT (-75.03741815 9.396835638),Frontera Energy Colombia Corp Sucursal Colombia,LA CRECIENTE D,LA CRECIENTE,1.15281,1.21203,1.07919,0.7617,0.73671,0.8136,0.65603,0.59135,0.58187,0.54371,0.16767,0.15016
SUCRE,SAN PEDRO,9.396835638,-75.03741815,POINT (-75.03741815 9.396835638),Frontera Energy Colombia Corp Sucursal Colombia,LA CRECIENTE I,LA CRECIENTE,0.108,0.01431,0.11026,0.0034,0.04613,0.0343,0.007,0.05097,0.0483,0.05626,0.0195,0
TOLIMA,ALVARADO,4.582625784,-74.98630686,POINT (-74.98630686 4.582625784),HOCOL S.A.,TOTARE,ARMERO,0.02655,0.02641,0.02637,0.02507,0.01007,0,0,0,0,0,0,0
TOLIMA,CHAPARRAL,3.743693084,-75.58986634,POINT (-75.58986634 3.743693084),HOCOL S.A.,OLINI,TOLIMA,0.22328,0.08258,0.05373,0.05058,0.04826,0.04424,0.04456,0.03761,0.04417,0.02944,0.03507,0.02124
TOLIMA,CHAPARRAL,3.743693084,-75.58986634,POINT (-75.58986634 3.743693084),HOCOL S.A.,RÍO SALDAÑA,TOLIMA,0.21922,0.2185,0.31041,0.29249,0.31987,0.3266,0.38951,0.39812,0.36639,0.3937,0.38294,0.52468
TOLIMA,ESPINAL,4.166476969,-74.89352941,POINT (-74.89352941 4.166476969),Frontera Energy Colombia Corp Sucursal Colombia,ABANICO,ABANICO,0,0,0,0.06703,0.10975,0.12016,0.12895,0.12296,0.10069,0.0969,0.10269,0.09407
TOLIMA,ESPINAL,4.166476969,-74.89352941,POINT (-74.89352941 4.166476969),Frontera Energy Colombia Corp Sucursal Colombia,ABANICO,ABANICO,0.05977,0.05857,0.05768,0,0,0,0,0,0,0,0,0
TOLIMA,MELGAR,4.193215498,-74.60517497,POINT (-74.60517497 4.193215498),PERENCO OIL AND GAS COLOMBIA LIMITED.,EL NIÑO,BOQUERÓN,0,0,0,0,0,0,0,0,0,0,0,0.13406
TOLIMA,MELGAR,4.193215498,-74.60517497,POINT (-74.60517497 4.193215498),PERENCO OIL AND GAS COLOMBIA LIMITED.,GUANDO,BOQUERÓN,1.07564,1.05277,0.99578,1.0226,0.92155,0.85547,0.99005,1.0032,1.00767,0.93644,0.91923,0.90675
TOLIMA,MELGAR,4.193215498,-74.60517497,POINT (-74.60517497 4.193215498),PERENCO OIL AND GAS COLOMBIA LIMITED.,GUANDO SW,BOQUERÓN,0.64719,0.92869,1.15981,1.10637,1.10271,1.0335,0.95439,0.96038,0.95239,0.93752,0.96523,0.97413
TOLIMA,ORTEGA,3.937793962,-75.27824314,POINT (-75.27824314 3.937793962),HOCOL S.A.,ORTEGA,ORTEGA,0.03625,0.03657,0.03472,0.03472,0.03637,0.03744,0.03764,0.03694,0.0341,0.03422,0.03293,0.03307
TOLIMA,ORTEGA,3.937793962,-75.27824314,POINT (-75.27824314 3.937793962),HOCOL S.A.,PACANDE,ORTEGA,0.09288,0.09584,0.10065,0.09641,0.08542,0.03593,0.03274,0.03355,0.03387,0.0147,0.03607,0.14147
TOLIMA,ORTEGA,3.937793962,-75.27824314,POINT (-75.27824314 3.937793962),HOCOL S.A.,TOLDADO,ORTEGA,0.11598,0.11815,0.129,0.13681,0.13891,0.14786,0.14365,0.14026,0.14624,0,0,0
TOLIMA,ORTEGA,3.937793962,-75.27824314,POINT (-75.27824314 3.937793962),HOCOL S.A.,TOLDADO,TOLDADO,0,0,0,0,0,0,0,0,0,0.15092,0.14517,0.13363
TOLIMA,ORTEGA,3.937793962,-75.27824314,POINT (-75.27824314 3.937793962),HOCOL S.A.,TOY,TOY,0.06432,0.00762,0.00578,0.00396,0.00168,0,0,0,0,0,0,0
TOLIMA,PIEDRAS,4.433764446,-74.99879938,POINT (-74.99879938 4.433764446),INTEROIL COLOMBIA EXPLORATION AND PRODUCTION,AMBROSÍA,AMBROSÍA,0.0143,0.01498,0.01483,0.01511,0.0144,0.01484,0.01477,0.01483,0.01479,0.01472,0.01487,0.01473
TOLIMA,PIEDRAS,4.433764446,-74.99879938,POINT (-74.99879938 4.433764446),INTEROIL COLOMBIA EXPLORATION AND PRODUCTION,MANÁ,MANÁ,3.56549,3.44651,3.44202,0.33432,0.96859,2.1379,2.33315,2.95846,2.89371,2.71235,2.46104,2.36232
TOLIMA,PIEDRAS,4.433764446,-74.99879938,POINT (-74.99879938 4.433764446),INTEROIL COLOMBIA EXPLORATION AND PRODUCTION,RÍO OPIA,RÍO OPIA,0.04695,0.06419,0.06864,0.00808,0,0.13452,0.14769,0.08869,0.07681,0.06028,0.05025,0.04967
TOLIMA,PIEDRAS,4.433764446,-74.99879938,POINT (-74.99879938 4.433764446),HOCOL S.A.,TOQUI TOQUI,PULI,1.1345,1.13206,1.07359,1.26421,1.11729,1.06928,1.02265,1.00415,1.04859,1.08613,1.04988,1.00177
TOLIMA,PRADO,3.729166649,-74.87247706,POINT (-74.87247706 3.729166649),HOCOL S.A.,MATACHÍN SUR,ESPINAL,0.17538,0.28278,0.34648,0.35038,0.35076,0.33968,0.33151,0.31637,0.31977,0.28627,0.26679,0.25952
TOLIMA,PURIFICACIÓN,3.854281614,-74.87451155,POINT (-74.87451155 3.854281614),HOCOL S.A.,CHENCHE,CHENCHE,0.01178,0.01272,0.0127,0.01139,0.01107,0.00973,0.00983,0.01051,0.01063,0.01069,0.0107,0.01061
TOLIMA,PURIFICACIÓN,3.854281614,-74.87451155,POINT (-74.87451155 3.854281614),HOCOL S.A.,MATACHÍN NORTE,ESPINAL,2.04081,1.99252,1.88061,1.90867,1.85203,1.5998,1.53184,1.714,1.64617,1.48187,1.58393,1.59665
TOLIMA,PURIFICACIÓN,3.854281614,-74.87451155,POINT (-74.87451155 3.854281614),HOCOL S.A.,MATACHÍN SUR,ESPINAL,0.12274,0.32891,0.33787,0.33989,0.35076,0.35065,0.345,0.33327,0.33673,0.33063,0.31895,0.31667
TOLIMA,PURIFICACIÓN,3.854281614,-74.87451155,POINT (-74.87451155 3.854281614),HOCOL S.A.,PURIFICACIÓN,ESPINAL,0.01794,0.0189,0.02065,0.01953,0.00848,0,0,0,0,0,0,0
TOLIMA,SAN LUIS,4.057271684,-75.16320806,POINT (-75.16320806 4.057271684),HOCOL S.A.,PACANDE,ORTEGA,0.01302,0.01451,0.0098,0.01707,0.0139,0.0044,0,0,0,0.03636,0.01888,0.04393
